x,y
2426,1308
2354,2429
1500,1332
610,866
1754,2311
2329,373
1182,1828
2220,1686
375,1906
2373,1896
1260,2024
2061,1942
1726,1953
2460,1445
1576,1391
225,2157
1732,526
2201,2119
803,1606
2086,726
747,1656
1997,606
538,2253
847,2117
309,1453
2404,2045
1434,1400
1916,338
856,1960
1863,437
544,1850
959,1319
2466,264
1819,819
915,1989
2441,2282
2404,2320
2120,1959
784,2260
1632,1188
1263,910
50,158
1328,2449
334,2122
315,14
781,1593
2251,2076
700,1615
1412,1689
56,1250
940,2142
1919,192
896,2268
1654,1859
1063,864
990,1792
519,710
1381,1421
2279,1139
9,1149
768,682
818,2089
1803,594
1496,1608
525,706
1669,1061
1175,1672
2216,1482
2037,2243
2260,327
2151,1290
2341,2006
2037,856
2347,1009
709,1387
2082,1938
1946,2084
1259,1593
62,1447
2194,2039
1081,1917
1474,2300
802,269
1427,1794
2110,690
1240,885
1034,2460
2244,640
871,1193
1168,1958
417,1526
1502,1033
2135,1646
1265,2051
1059,1628
1684,73
15,2002
2356,1157
1915,2121
1709,650
333,1163
646,452
2275,815
1949,2304
383,1905
1268,2045
1930,344
205,1725
1955,1767
911,1413
1115,2070
590,1148
311,613
518,541
2094,723
615,539
27,82
1224,1046
546,1278
786,1585
2033,84
451,1170
370,1374
504,788
2050,1296
842,1712
2365,1141
404,1515
923,141
1442,1175
2030,1702
2474,1975
1986,1624
789,1580
2471,61
1880,2251
5,1149
1146,249
1143,2163
2446,2097
1517,622
1155,247
1252,1201
2053,173
761,1786
385,2356
2112,1466
979,1008
561,1611
2396,1238
2377,1034
605,118
1504,1637
1255,28
1004,1224
466,2464
42,935
1370,1769
463,2429
1817,814
2402,1913
2327,1618
463,2006
876,1185
1761,89
1429,33
332,2119
1599,1029
988,2115
2177,2026
748,1175
223,2303
1845,1846
1061,871
210,2382
729,1222
1783,802
879,188
2121,2482
1111,1741
1873,1934
816,2098
101,2056
639,992
657,1522
754,54
2473,545
2071,2492
1201,765
1042,1595
1019,422
2470,1366
2071,833
1717,370
2392,1514
2445,1312
548,1287
953,2137
891,977
319,600
2264,1528
928,69
1444,1077
1564,634
919,2125
872,2018
85,2263
2236,1417
863,2032
710,1706
2217,1879
2136,1825
2064,2290
375,2450
1729,863
1676,834
1291,1188
1860,1939
1528,1116
465,1118
2064,605
13,80
1816,537
1500,1026
2273,826
1525,214
259,1889
2298,1247
337,1845
1525,1835
1126,2326
1782,1674
535,173
2245,1193
1113,2065
1409,1612
728,2097
1800,2143
613,1774
25,77
1079,2101
209,1420
253,143
2301,2362
1219,1730
421,831
681,2350
262,253
728,1255
2338,971
1272,2020
1200,693
2497,170
619,1935
1225,198
2363,1537
346,1601
1141,2166
9,1687
1141,1995
480,1246
1381,860
2076,281
1116,2035
274,2008
2129,1501
2216,1696
371,1380
218,1718
352,1772
2366,1782
2207,1718
1962,2446
430,1027
1728,520
2456,554
2107,1718
1912,2473
1859,1634
1940,149
1047,1353
1128,851
1663,1229
1125,2325
1903,1842
1921,288
1831,285
1499,988
90,370
143,492
2088,356
1625,1106
302,583
1812,62
2088,2015
961,1553
1028,749
1427,24
2024,60
1452,573
1915,1705
2200,1916
1103,2036
2021,337
2144,1806
1818,890
1011,1284
439,1847
1477,1523
2135,1908
155,2404
593,932
1787,1728
1930,2271
540,165
2247,1051
699,1548
1843,2075
1584,1634
314,610
1112,2063
46,149
1014,1963
2,199
2097,1363
233,2287
1461,1021
2368,1150
543,1973
923,2102
183,42
2474,74
2278,1148
1933,452
8,1142
976,1128
457,2440
1511,216
658,1520
342,1929
2321,1497
127,729
733,2308
1020,2360
2303,2364
814,1003
1208,690
2175,1929
457,1346
1674,839
627,1946
145,896
683,2344
1671,1421
761,1420
1420,511
689,67
1277,1004
348,1772
2240,2077
739,1209
1205,1760
2103,1718
1230,333
1523,453
951,1908
1105,1400
1624,280
1149,259
282,1997
1649,891
745,2425
2039,1406
2421,2420
1102,1631
2215,1685
1792,723
583,1054
720,2016
1727,525
1432,34
1602,1474
645,1527
466,1108
382,1844
1108,1534
982,2323
913,2296
1954,1718
1239,2464
117,2418
1714,1002
2430,3
1248,632
310,1039
1917,1654
1605,596
1845,485
469,2470
1248,1155
2448,696
969,998
1658,1362
2093,2486
2143,1803
1932,1819
2411,1311
1630,1812
2339,446
567,1474
1586,1190
1985,1683
2311,188
2255,2062
1120,1084
548,1597
1798,1491
2364,1150
54,1142
972,461
922,2106
2495,432
2283,1142
428,1651
891,743
1045,816
660,1298
2007,1848
1117,2406
1829,356
763,2293
2342,444
1472,2291
431,1646
2038,2005
2292,2390
1335,2289
484,1672
1779,2043
981,2312
1969,2207
2454,804
1032,1854
2133,363
1126,1910
375,1318
1101,1856
1707,647
38,1458
1006,1232
1216,186
2044,1136
1645,1667
2133,1920
2423,502
381,98
2326,1629
1626,1104
2111,1717
1088,2184
487,1166
1997,1431
881,967
535,1372
719,831
25,807
1897,1847
122,1509
1113,960
1319,2320
2360,1346
675,189
1244,1978
809,1267
2491,636
1238,2464
1269,2073
1931,1578
1263,2135
569,2111
253,1598
1919,2163
566,49
1850,1622
1244,29
2073,1612
75,1654
1375,1489
1950,2077
1350,1517
1066,956
421,2275
1412,704
1144,264
1822,271
1660,1232
2034,721
1303,1198
2095,2025
890,563
2034,2164
1097,519
1616,753
2012,2116
1178,1076
862,1589
1122,1202
818,1415
1493,1481
1044,2461
1247,2294
1334,967
1521,204
1903,2322
1315,2333
1588,2258
1675,825
2366,775
2447,2358
2188,847
709,831
2082,454
2322,1497
1619,740
1147,2451
715,2006
1128,73
2132,540
2347,2067
436,1648
1321,1530
2272,2299
171,1489
1731,2211
1296,1412
2194,942
489,1718
2238,2251
880,1781
1452,811
721,1847
96,1348
927,2307
227,2158
2066,1952
1106,1398
1240,1980
1737,1052
2428,8
1887,22
674,1494
983,1088
1575,2128
2269,1036
2409,2128
2091,216
1550,98
1603,1472
1893,786
2312,874
2069,2493
1215,762
2256,2396
521,1482
2356,2343
1581,1205
1249,1588
311,89
590,680
1556,1081
339,1596
730,1091
1927,562
552,2195
1696,656
543,163
1336,1311
1802,1320
1486,1809
898,262
426,2283
1799,1312
1020,419
342,1683
1467,100
736,2026
2053,2076
2346,2070
2393,1641
83,1653
530,1228
5,2086
1964,1415
602,2146
1448,1458
36,1812
758,1845
951,2297
795,1341
1618,2361
2137,2117
1523,219
2324,1067
2421,233
1624,750
1970,1574
2059,602
2137,546
2134,2474
776,2169
2215,1923
1102,1969
120,1851
1317,1010
1886,1277
2109,1825
491,1844
960,2405
798,1337
1317,2327
2464,1992
2408,1178
2461,1456
251,128
876,1781
617,2234
1010,1667
2224,2276
832,1651
589,2052
564,42
804,1017
1007,1234
1892,88
151,882
1036,1000
2246,1188
391,1699
2467,269
1354,1287
882,1368
1820,284
916,862
2146,852
2405,2317
614,867
545,1384
1513,894
2448,1454
1711,730
595,1586
1111,522
1404,496
341,1602
991,664
1019,1535
1957,247
135,1384
626,2019
2186,848
2495,174
409,2471
1154,663
1463,1667
2124,2008
2255,978
1070,1783
1469,2298
1497,989
554,1098
1804,2144
79,1653
1157,2381
632,1914
2058,1785
1570,1386
1051,2246
2136,1293
434,1276
1701,2304
1051,803
1567,1387
1235,1938
1388,1844
906,862
1229,2424
1422,702
1542,1387
2161,235
2401,1604
1913,199
1032,1748
1341,566
1910,2057
956,1556
797,536
1366,1515
2373,534
2248,933
912,1746
1813,1688
1645,1133
847,1954
778,231
1207,2486
669,1770
2351,2431
1757,2315
1169,2338
803,264
2139,1293
2273,1779
2111,1955
390,1904
1169,911
2047,2246
2360,573
987,84
2164,1603
1925,565
1560,1943
1085,1924
1897,390
1512,164
940,437
2170,335
1629,1863
137,2324
2407,2330
1225,2421
806,266
471,2473
1825,1874
1875,2191
2170,2018
2098,179
2301,920
706,1954
840,1648
125,730
2469,552
522,1480
399,2093
918,1143
519,1536
1437,29
1225,1039
1875,1093
3,2101
971,183
2254,129
2310,2115
865,680
480,1674
1275,997
1694,1875
1791,1493
887,1799
1356,2422
1487,1336
2369,1882
2366,1154
525,1957
905,2122
165,982
1675,559
109,2068
2260,1060
665,1078
6,1498
2372,2182
2400,2035
2453,887
243,1467
2397,2421
1903,1382
1315,713
531,1846
2263,2412
2018,280
1100,1853
2347,2425
2453,1292
902,1843
1056,187
2266,2427
305,2249
765,1503
177,1630
2328,1626
277,2147
1681,2485
2163,2137
2422,1554
511,2167
927,2297
1187,1552
2157,2291
1837,982
1106,1632
2306,1213
1712,997
2144,2362
1952,1876
1165,1797
15,796
914,819
1550,372
593,1520
1218,2021
2428,1721
743,1922
414,2278
2063,172
2462,699
1190,583
2384,1727
699,56
49,1599
136,1118
2250,2072
2337,2008
883,1809
1821,821
571,2003
183,2229
546,1987
470,2475
1980,1690
2050,430
1020,1574
1246,728
789,2261
2209,1143
658,1988
2340,443
1640,1534
1358,2421
404,1736
298,951
1718,193
1336,2283
1593,1276
2265,2288
1517,1836
1180,1948
1420,915
1258,2136
929,1000
55,1114
608,1577
2131,116
2424,490
845,2112
1883,32
2318,1116
108,2068
1705,1268
954,1184
1180,2250
2059,832
2109,2305
2156,1348
1186,1827
907,782
801,263
2377,1893
536,1280
533,1976
1571,1400
1255,1987
1236,1145
1342,49
1127,1009
1264,2105
1577,568
1367,1606
2408,2032
876,2019
1599,1863
444,1891
1814,814
1848,2393
2140,1826
1304,1783
1786,721
1555,126
2467,547
988,459
2361,36
2386,1585
944,609
2068,1609
2023,2262
1801,1683
517,1276
2314,293
2029,1773
1441,1292
1039,2243
2180,334
1951,2330
1898,2316
888,2265
4,1676
403,1145
922,139
1851,610
1938,2155
2364,530
1876,23
453,2111
1092,1542
1000,1590
2389,65
1938,462
1636,1115
1463,489
506,786
2342,968
950,1947
1589,1276
2038,2234
2192,929
1614,673
1279,2050
2041,1999
1729,1565
1291,486
763,1623
1807,1014
744,1677
2426,2420
735,1669
1148,2454
2242,1194
1910,2323
1841,1848
1866,2269
2158,1346
1966,1768
1910,2046
847,1720
2114,700
822,1722
1707,1724
2351,2069
312,3
588,1764
828,1115
1679,562
2248,2065
393,1554
1188,1279
1054,37
2226,2273
1079,658
2466,1360
1713,380
719,1251
1132,844
987,1287
1263,2022
2357,1258
2491,168
1950,242
1629,1617
2357,591
2407,2048
1869,450
2338,1545
753,42
700,535
3,1493
921,1146
1144,2457
2463,1595
1666,1056
566,1096
840,1382
2229,1873
2148,1799
1384,867
1331,796
1066,2023
731,972
2254,923
480,1936
946,1961
622,534
952,638
78,1584
924,1788
2450,2107
1094,1408
756,2279
2040,1400
165,704
1309,1443
2037,1776
2322,1837
790,1912
974,921
1859,641
868,1188
955,1619
690,496
1990,1625
12,196
1321,1990
2132,1755
2088,641
330,1926
849,2302
2272,1330
1150,304
389,1851
802,1016
2163,1928
2350,624
1553,137
1737,1576
1265,1003
587,1219
2063,2081
2350,2063
2294,477
593,1754
252,133
2300,2354
618,2239
2490,750
93,1159
1377,854
964,314
1084,1295
1483,1818
680,1905
1581,1673
1918,102
1955,248
1849,605
945,595
1464,573
2362,535
883,1511
590,1651
495,1729
320,715
942,1408
1980,1952
727,2246
2359,166
292,1889
1140,849
1486,381
1467,2295
1511,794
677,2342
1799,217
1361,1013
2499,432
1718,939
1277,2053
1517,1558
892,2021
58,1045
2056,1027
2471,1550
1805,1241
2187,223
1180,1770
1939,155
2212,1914
507,1002
1724,1519
2452,201
1877,2207
761,2287
1830,275
407,2483
1618,1805
2193,851
1836,2476
1624,1242
776,234
873,1194
2262,595
248,601
1811,66
561,1112
1389,210
1596,1024
326,12
2324,114
2039,56
533,1234
1967,1947
907,1745
2014,2106
1261,2244
1967,316
2349,1350
1529,1824
1549,1287
2224,277
1646,885
1976,865
742,1915
2399,1788
226,1702
1108,1592
673,1517
2355,634
2159,1600
514,1963
2140,1544
589,1149
2202,1511
204,1501
670,1490
785,424
1061,2015
70,434
1714,207
1013,1383
1898,387
2439,1928
1633,2434
941,438
542,955
1404,1060
1558,1659
182,58
2417,2484
1826,727
2311,1022
816,160
1139,2166
1120,2046
322,1349
1466,230
2205,1276
1592,860
1901,1838
841,1384
126,1506
1857,1416
760,1432
481,1161
2370,632
1407,522
950,2157
1695,73
791,1963
2420,1410
925,149
378,1854
2183,2207
2457,277
1310,1860
1254,1850
2323,1212
1835,971
244,1470
2376,2174
2061,2280
582,1046
956,595
381,2459
984,2120
1573,1936
2298,2359
822,1420
2423,1301
1132,1239
1598,856
1347,1676
2111,616
44,923
1916,107
2491,2069
2385,1642
1794,1493
2226,1582
987,1133
2360,1540
915,1740
594,1141
1166,919
468,2478
2360,2207
156,696
2028,1704
2357,345
1300,1421
2444,2356
1825,270
2410,1305
675,2357
1666,1802
619,823
859,1220
547,1926
296,954
1716,208
2254,2070
2388,1036
427,1028
597,2144
890,2266
2034,1551
943,2132
625,619
1250,126
1384,1076
946,1619
2123,2478
2416,2484
899,271
1122,1904
2413,2329
433,1953
84,2155
2129,2018
271,1117
1256,925
790,1538
955,1913
709,1618
2478,1862
1119,1947
1778,893
874,2427
771,1459
1253,2453
715,821
1909,1841
902,271
846,1789
2219,2278
1471,1226
999,1801
1725,1511
1150,2447
759,2429
1784,1605
537,166
1365,1512
2422,78
1625,1607
389,1557
2191,553
1890,613
1408,1603
221,1082
1053,603
2459,1629
1240,1150
1553,627
1756,158
2085,2443
380,2461
1165,2393
986,470
534,1232
511,1489
1343,310
2331,299
674,187
671,2209
2490,504
2091,1927
473,1662
1268,2147
2275,598
1262,2265
1349,2034
1243,19
473,475
992,1125
1249,2442
2203,1922
1090,1934
1868,2249
1115,2401
1215,2418
883,1277
2309,870
1436,1801
1846,1860
1821,1870
398,180
1177,1955
2234,1587
1799,2146
995,88
836,1116
1511,1024
504,541
1096,1549
345,1567
2340,975
596,2272
2499,166
139,661
1439,1460
342,1404
967,1675
1314,2331
627,818
973,866
2081,346
64,1944
214,1422
2106,255
1252,1978
664,1411
1074,1778
1699,1277
64,99
1920,1538
686,1512
1705,1728
1233,1043
1286,1063
954,1620
239,706
739,1674
1677,1434
2262,357
1908,1372
1945,718
379,1323
1027,1865
1677,831
2458,1286
1495,1380
851,1673
279,2160
2489,2060
558,44
2427,4
1886,30
463,2116
307,1024
129,500
2001,1508
1976,1426
1664,1236
1192,2433
1758,2312
2202,1265
617,818
1761,2301
1689,1948
748,1928
1304,702
2096,1535
2023,65
2386,1029
1739,534
2171,2125
469,1662
2467,1640
941,2107
363,1047
729,973
517,704
1176,1676
1111,1476
2049,856
138,2315
2386,2255
595,1297
1895,792
2099,2018
1870,2266
2358,2345
966,1496
567,1999
947,1184
1413,1687
2311,1609
2345,2074
1385,224
4,2094
1661,428
688,495
1636,2434
88,1343
953,2045
794,1339
950,2423
2174,2019
300,1900
1522,157
478,2207
1310,1470
110,2051
41,1560
1425,516
2083,101
800,1015
641,1077
1316,1479
2373,2175
1344,756
147,656
1148,1994
2108,1680
353,2263
1701,664
172,1477
984,195
2354,2332
1620,808
2133,856
1316,2333
2354,643
2488,753
337,1068
2488,2060
563,54
588,675
2145,2371
1035,1892
1554,140
69,210
2201,1818
1657,1371
2198,850
1328,789
1459,225
1869,1942
1800,227
806,1608
1512,1089
647,1612
2028,121
100,1147
1331,2287
1691,75
471,1676
56,1153
940,2109
1110,1953
1716,942
53,1244
1384,1834
2185,220
1697,1871
946,1405
943,647
505,1007
731,1925
2450,168
2344,443
971,914
1443,1735
78,28
408,8
1959,1112
899,1246
1728,1958
2260,358
1809,439
1719,1964
1613,745
1619,1724
1047,2239
386,1906
662,2203
2391,1213
603,2265
1259,2237
2319,1628
1499,1610
1231,2099
1474,1656
2425,3
821,463
2328,1436
2272,1774
1837,2479
874,1199
90,1758
389,2319
1600,1861
1131,2324
1996,1296
936,1798
880,1272
1053,805
871,1230
2244,743
2375,1723
1578,1200
933,999
1262,1593
1712,194
2144,1543
1343,44
1550,1082
1737,529
743,1276
1352,753
1137,1457
1656,415
1896,398
805,2025
939,427
1824,1359
289,1998
1190,1824
286,1302
1550,2284
1243,1986
1190,2255
1930,1694
1581,578
2256,458
883,979
311,586
970,1546
1399,491
1436,23
1224,1077
945,1556
1221,1075
2033,117
1631,1528
864,1956
2008,2113
1037,2249
2493,644
1380,404
2234,2253
596,347
923,1793
1336,786
1020,1291
1559,1276
1958,1771
755,1338
898,1845
2418,2481
1631,2358
655,1619
2321,1232
2075,2441
476,1932
789,1613
1983,545
2259,1064
2081,108
1833,968
1358,1005
1199,2475
608,1515
2433,2419
998,1996
1833,2469
2318,226
1311,1781
1777,731
2017,276
1618,737
661,1780
758,1336
2131,851
1364,437
1004,580
1080,1151
245,600
1476,1514
279,2462
466,2435
586,932
2039,1137
533,155
1948,2408
2268,1774
1780,1811
895,1239
2349,2431
2087,2434
466,1357
2374,2258
154,699
2062,432
692,2391
1376,216
1948,1110
698,60
832,1126
1108,519
310,2130
1,2088
1055,24
1457,1621
2355,1539
2308,2124
2299,1605
1376,1635
938,2114
310,953
1714,739
2093,1379
2486,2266
1513,1814
782,1883
157,2390
291,1884
2093,712
26,967
701,1945
1301,1422
2049,418
2445,2103
1801,590
2302,1594
76,45
991,1584
2029,528
1282,1069
1586,1119
1270,924
2258,939
1491,1333
1592,1288
1901,1282
2230,269
991,2318
2451,1444
972,198
1963,1763
188,1717
947,2284
409,2004
2124,2475
10,1505
953,1559
844,2292
1522,903
950,1188
2420,329
1969,1356
2102,2497
1422,2390
825,1726
978,2316
2108,1470
1148,1744
560,1353
735,967
1026,2398
1779,1730
1009,570
903,520
1972,1943
513,1782
1947,1935
538,163
259,1886
1054,875
669,1303
1151,301
909,776
2485,294
2120,2470
2273,1248
153,2396
2164,667
2086,2438
2201,1516
203,1494
1328,571
1238,1042
1166,1603
2028,2300
1328,2214
1378,1789
728,1222
2098,1819
1950,2314
2469,1920
591,361
2167,1947
1557,632
2388,1584
1465,1616
1931,2155
1875,29
1716,1055
2185,2038
81,33
1135,2049
1116,79
2031,1394
1197,1758
399,179
1141,1964
703,833
737,2306
452,1907
1021,1918
1906,2040
140,1389
2235,729
2216,1695
1638,2435
684,1906
2207,1687
2341,1761
640,456
1541,1122
1728,535
2037,531
2188,64
1906,2050
2322,1230
1119,1519
1968,1953
628,1418
1474,322
65,224
374,1898
662,1367
1778,2267
2043,2245
777,1592
2306,2117
774,1584
933,145
511,997
2144,1837
2490,2313
2350,1357
1324,2322
958,316
2046,1823
2465,265
986,1297
395,1490
2091,467
718,968
1031,745
21,1140
1977,1425
361,2401
2063,601
2250,1136
1134,2168
2141,533
1893,537
1411,1599
1824,1008
2300,186
1740,2408
1305,1469
1302,1847
1849,1848
27,793
1374,1789
2412,1247
255,1879
1659,421
476,2476
1587,1620
596,113
1511,1620
504,73
677,1508
1096,1113
1905,2057
186,2497
2234,634
451,2111
2449,2101
727,590
33,934
1068,650
2368,2179
1637,1399
2418,1918
1146,306
385,1845
1020,2399
482,1395
1333,794
1808,2364
1699,649
1883,1096
2212,607
2346,1769
348,1779
36,1565
1383,1589
2039,2449
2318,1619
1205,1729
1705,649
2237,1665
479,2200
2477,2194
167,970
2215,2321
820,2244
1495,1816
907,275
17,805
360,1784
826,161
201,1716
354,2386
1102,1726
667,1903
1552,131
611,1121
648,1525
92,2263
1792,690
120,1604
2464,550
67,223
586,1141
645,1512
938,1634
466,1079
1058,199
2408,1411
307,2249
1016,2386
1482,1383
1010,1976
1736,2410
313,300
1401,1293
48,1243
288,2346
1083,1285
1708,2032
1239,2369
1454,1180
2096,1931
1555,627
1848,487
2246,1437
1998,1625
782,1581
1013,1573
1605,565
229,1526
1513,613
2032,723
1460,100
1114,112
1720,1525
2199,1918
1711,1517
810,2437
182,1272
888,817
1307,1295
1201,768
1826,277
676,2350
2417,1175
679,2301
1611,742
707,2008
135,1123
1276,2079
654,241
2035,518
57,1055
885,2273
1251,23
1000,1225
1539,1490
2414,227
1670,428
384,1704
953,1321
1073,836
2130,746
328,1850
738,1917
1670,1803
819,464
526,1973
1810,434
1076,2052
325,8
2217,519
1104,529
509,1607
1032,2466
2013,2110
1542,1120
13,1691
672,2353
1344,1675
716,1374
2242,2393
1322,2327
462,2038
822,322
1481,1678
1707,740
903,2011
672,1127
741,2103
1054,1592
516,2432
1035,1456
1132,2036
784,420
2025,2179
2145,1284
541,1368
2047,354
262,2395
809,1260
1035,2246
1604,509
181,1625
1657,156
315,603
1353,1519
1440,1070
2098,1541
396,1484
965,1549
2472,62
1984,1579
1894,98
1018,1965
1269,1204
1250,1852
2051,1814
1716,2037
399,2356
2388,481
1222,1342
1741,358
750,1915
2310,2360
1856,1412
2095,1934
1381,407
1021,1544
2129,544
703,1552
1569,1938
977,994
1406,1233
1719,384
762,1380
1468,1516
2126,1911
790,704
1569,319
386,1318
762,763
1424,1802
1594,858
464,2430
1834,1869
1778,1723
771,1781
1047,1140
1912,1657
2434,2294
1421,627
2079,468
2060,2076
305,603
1725,1573
1775,2266
1566,1659
1884,1098
821,1416
90,1154
2306,2351
2459,1311
908,872
1005,1324
417,835
693,1434
986,660
308,952
914,2117
336,1181
2484,2269
1165,1596
2356,1608
1103,516
1553,2299
2091,57
649,1529
2072,2495
333,1600
1527,612
1787,2039
2381,2187
24,970
2294,2479
1999,1290
71,2340
1215,795
2406,845
1762,2306
1955,1360
1796,1876
1268,923
208,2385
2256,934
2253,2082
518,1480
1533,457
2334,1545
161,1553
1765,1498
1436,1070
133,1499
1899,88
1846,609
942,1911
1152,669
783,1457
1020,1855
1659,1236
2075,280
2056,2368
2119,2311
2412,2323
621,817
2284,1950
702,2398
976,920
2346,2057
2393,1610
1593,1035
323,3
948,1558
2036,53
929,1626
664,197
1093,1592
1258,1857
686,2350
1099,1487
2452,708
1339,316
2343,1289
901,265
530,2425
870,2442
488,480
954,1449
951,1699
1052,1102
111,2066
1426,619
220,1074
2455,657
1967,1428
611,1943
1077,1922
798,701
692,416
14,204
720,1717
1621,1733
1727,856
2330,301
154,1263
2159,664
2196,406
313,582
1401,1063
935,2105
583,2227
963,540
179,45
804,536
832,2109
1055,1089
2096,177
1435,1466
2333,1992
2068,831
1108,2401
2308,2030
1917,1825
95,278
1416,2397
2333,301
854,1789
2171,1448
70,2348
1248,1864
860,1234
2280,1944
23,74
969,2262
595,2156
2314,1601
403,1152
2099,641
1438,1464
654,459
1313,2325
1466,725
1982,309
2451,2000
688,1185
598,676
1832,350
2211,668
1145,2223
481,1662
1642,1129
579,1049
872,1069
2414,1552
141,494
1419,2275
2077,1600
459,1175
2367,662
2261,511
1969,1688
1810,1692
1098,1966
1944,1878
1003,2002
1229,1012
2136,839
763,1390
797,1172
1922,1697
91,1649
1947,2078
1573,2120
1101,1547
2158,1611
1009,1651
1732,1967
1079,1792
381,301
588,1821
97,2014
563,2005
1428,2391
468,1123
2067,614
2307,183
309,161
878,1586
1503,1093
1623,744
150,1263
694,1512
2360,1143
1397,1063
753,1668
181,2227
474,2479
1138,1861
1956,2308
1375,1836
2257,1238
1041,812
2357,2347
1018,1735
449,1852
1191,2422
2232,1184
840,1647
2123,749
1735,2421
1822,64
812,1005
1956,1106
1462,1619
2257,2072
1856,1258
1660,416
793,1960
2182,1457
1635,2446
1791,1482
887,2276
712,1848
1284,486
1097,1399
1175,908
477,2201
2475,2191
1638,1530
1050,1139
905,512
815,13
584,1217
2057,2275
1359,1600
1181,1676
1278,1936
796,942
1591,1857
1884,973
1831,726
2157,1802
1340,787
2043,1876
258,1897
1572,1202
1865,1928
489,1929
765,1504
2403,1511
1240,22
2191,218
87,1657
1028,1547
1408,1142
774,619
1011,2001
417,2290
1299,1292
983,1295
568,770
914,786
